"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1216149650064863233","Sun Jan 12 08:52:51 +0000 2020","0","@Indostransfer @touristbali Benar ...... Setuju Mindset-nya mapan dalam segala lini dan prestasi akan datang.","1216281876673056769","","Indostransfer","in","Jakarta Capital Region","0","0","0","https://x.com/VHZ_Tarigan/status/1216281876673056769","1019278853317976064","VHZ_Tarigan"
"1216149650064863233","Sun Jan 12 07:08:02 +0000 2020","0","@touristbali @panggilajakods @Indostransfer Nah tim2 tradisional kayak Persija kan dulunya punya Pemda jadi wajar kalau merepresentasikan image2 Pemda.sekarang klub sudah profesional visi misinya tentu berubah dan pasti cara jualannya beda lagi menurut saya harus ada penyegaran harus lebih menarik.","1216255499936522241","","touristbali","in","Tuban, Rumah Camermu","0","1","0","https://x.com/gusgalon/status/1216255499936522241","459078524","gusgalon"
"1216149650064863233","Sun Jan 12 07:03:55 +0000 2020","0","@touristbali @panggilajakods @Indostransfer Jangan pada pake urat ah.. adu argumen hal yang wajar.saya pun ga sependapat sama mas Andre karena menurut saya image atau citra juga tidak kalah pentingnya. Untuk itu logo tim harus dibuat agar benar2 merepresentasikan visi misi dan nilai yang terkandung dalam tim tersebut.","1216254463171678209","","touristbali","in","Tuban, Rumah Camermu","0","0","0","https://x.com/gusgalon/status/1216254463171678209","459078524","gusgalon"
"1216149650064863233","Sun Jan 12 06:31:21 +0000 2020","0","@panggilajakods @GusGalon @Indostransfer apa korelasinya ? coba kasih contoh hayo btw chelsea belom IPO sih i mean. dodol? https://t.co/dTZxwTTwqL","1216246267589738497","https://pbs.twimg.com/tweet_video_thumb/EOD5hzOVAAABAuo.jpg","panggilajakods","in","","0","2","0","https://x.com/touristbali/status/1216246267589738497","850759686567612416","touristbali"
"1216149650064863233","Sun Jan 12 06:29:08 +0000 2020","0","@Fillcobain @Indostransfer klub bola itu punyanya crest/badges mas bukan logo. ya kasih analogi yang lebih tepat dong kalo gitu","1216245708950425601","","Fillcobain","in","","0","1","0","https://x.com/touristbali/status/1216245708950425601","850759686567612416","touristbali"
"1216149650064863233","Sun Jan 12 06:25:22 +0000 2020","0","@greenteatampan @Indostransfer saham itu fluktuasi mas. kalo juara aja turun apalagi kalah mas. terjun bebas?","1216244761557815297","","leirarartup","in","","0","0","0","https://x.com/touristbali/status/1216244761557815297","850759686567612416","touristbali"
"1216149650064863233","Sun Jan 12 06:23:29 +0000 2020","0","@Nazerr14 @Indostransfer lmao apa korelasinya logo sama harga saham? https://t.co/Ky9a4YOFkN","1216244287312056320","https://pbs.twimg.com/tweet_video_thumb/EOD3ueGUwAA95Us.jpg","Nazerr14","in","","0","0","0","https://x.com/touristbali/status/1216244287312056320","850759686567612416","touristbali"
"1216149650064863233","Sun Jan 12 05:32:13 +0000 2020","0","@touristbali @Indostransfer Sok keminter tapi zonk.. ","1216231385037336576","","touristbali","in","Yogyakarta, Indonesia","0","0","0","https://x.com/panggilajakods/status/1216231385037336576","890215989027028992","panggilajakods"
"1216149650064863233","Sun Jan 12 05:31:17 +0000 2020","0","@touristbali @GusGalon @Indostransfer Ya ngefek bgt lah dodol sekelas Juve dan Chelsea aja ganti kok..","1216231149803978752","","touristbali","in","Yogyakarta, Indonesia","0","1","0","https://x.com/panggilajakods/status/1216231149803978752","890215989027028992","panggilajakods"
"1216149650064863233","Sun Jan 12 04:51:15 +0000 2020","0","@touristbali @Indostransfer Ga juga mas Bali United juara sahamnya malah downtrend","1216221078130851840","","touristbali","in","Milan, Lombardy","0","1","0","https://x.com/leirarartup/status/1216221078130851840","1077858666013835270","leirarartup"
"1216149650064863233","Sun Jan 12 03:20:31 +0000 2020","0","@Indostransfer @touristbali Ga ada urgensi nya sih buat ganti logo. Apalagi logo nya kan penuh sejarah. Bagus ganti logo lebih bagus ga ganti logo.","1216198243131875330","","Indostransfer","in","Portland, OR","1","1","0","https://x.com/fukkinjo/status/1216198243131875330","122745146","fukkinjo"
"1216149650064863233","Sun Jan 12 01:35:52 +0000 2020","0","@Indostransfer @touristbali Kapok lu min","1216171905671036929","","Indostransfer","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/Hardiyata_GJ/status/1216171905671036929","4906092444","Hardiyata_GJ"
"1216169810570006528","Sun Jan 12 01:31:18 +0000 2020","0","@jokoanwar kapan pengumuman script bang?","1216170756217786368","","jokoanwar","in","","0","0","0","https://x.com/touristbali/status/1216170756217786368","850759686567612416","touristbali"
"1216149650064863233","Sun Jan 12 01:19:32 +0000 2020","0","@Sektiann @Indostransfer @touristbali @panditfootball kalo @persib sih sing penting bati menang kalah tinggal ngtweet hampura bobotoh ","1216167794095476736","","Sektiann","in","","0","0","0","https://x.com/skycellofficial/status/1216167794095476736","1100973316339249152","skycellofficial"
"1216149650064863233","Sun Jan 12 00:48:58 +0000 2020","0","@Indostransfer @touristbali Bener min. Mapan dulu baru Menang. Mindset pas J-League baru dbentuk. Ada artikelnya di @panditfootball . Kereen.","1216160105281945600","","Indostransfer","in","SMA Toho ","0","1","0","https://x.com/Sektiann/status/1216160105281945600","867856243","Sektiann"
"1216149650064863233","Sun Jan 12 00:41:42 +0000 2020","0","@GusGalon @Indostransfer gini mas galon sebenernya klub sepakbola itu punyanya crest atau badges bukan logo. logo itu sebenernya buat bisnis gak ngefek? buat gua gak. sepakbola itu mainnya dilapangan bukan soal logo. yang penting menang kalo menang semua seneng baik lo gua investor stakeholder dsb","1216158274753417217","","gusgalon","in","","0","1","1","https://x.com/touristbali/status/1216158274753417217","850759686567612416","touristbali"
"1216149650064863233","Sun Jan 12 00:35:53 +0000 2020","0","@Indostransfer @touristbali wkwkwk sukurin lu diserang fans konvensional ","1216156811914428416","","Indostransfer","in","Kota Yogyakarta, Yogyakarta","0","1","0","https://x.com/adepwardani/status/1216156811914428416","432512246","adepwardani"
"1216149650064863233","Sun Jan 12 00:26:46 +0000 2020","0","@touristbali @Indostransfer Jadi penyegaran logo klub yang makin modern gak ngefek sama sekali nih menurut mas Andre?","1216154515092594688","","touristbali","in","Tuban, Rumah Camermu","0","1","0","https://x.com/gusgalon/status/1216154515092594688","459078524","gusgalon"
"1216149650064863233","Sun Jan 12 00:23:14 +0000 2020","1","@Indostransfer mau IPO ko yang dipikirin logo. kalo mau beli sayur di tukang sayur ya lihat sayurnya aja bagus apa gak. gak perlu dinilai dari apa yang dipakai si penjual (baju) persija menang harga IPO bakalan bagus. menang terus = harga saham naik = investor senang dan stakeholder sumringah https://t.co/ZomaEcw9d6","1216153625631715328","https://pbs.twimg.com/tweet_video_thumb/EOClRDNVAAAjs9k.jpg","Indostransfer","in","","0","5","0","https://x.com/touristbali/status/1216153625631715328","850759686567612416","touristbali"
"1216149650064863233","Sun Jan 12 00:14:36 +0000 2020","39","@touristbali Nyerah deh. Simpel nya gini. Lupa ini mindset Sepakbola mana kalau gak salah Jepang. Cmiiw 'Mapan dulu baru jago' bukan 'jago dulu baru mapan' Mapan dlm konteks yg kita bicarain disini bukan berarti finansial ya hehehe IMO aja sih","1216151455960203264","","touristbali","in","Indonesia","0","9","3","https://x.com/Indostransfer/status/1216151455960203264","811427632336146433","Indostransfer"
